::ffff:127.0.0.1 - - [31/May/2021:09:54:11 +0000] "POST /api/team/signup HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:54:11 +0000] "POST /api/team/signup HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:54:11 +0000] "POST /api/team/signup HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:54:11 +0000] "POST /api/user/signup HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:56:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:56:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:56:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:56:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:56:44 +0000] "POST /api/user/signup.json HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:58:15 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:58:15 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:58:15 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:58:15 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:58:15 +0000] "POST /api/user/signup.json HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:59:28 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:59:28 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:59:28 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:59:28 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:09:59:28 +0000] "POST /api/user/signup.json HTTP/1.1" 404 38 "-" "-"
::1 - - [31/May/2021:10:00:04 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "PostmanRuntime/7.28.0"
::ffff:127.0.0.1 - - [31/May/2021:10:00:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:00:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:00:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:00:56 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:00:56 +0000] "POST /api/user/signup.json HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:02:50 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:02:50 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:02:50 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:02:50 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:02:50 +0000] "POST /api/user/signup.json HTTP/1.1" 404 38 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:03:20 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:03:20 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:03:21 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:03:21 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:03:21 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:30 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:30 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:30 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:30 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:30 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:43 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:43 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:43 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:43 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:19:43 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:20:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:20:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:20:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:20:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:20:44 +0000] "POST /api/team/signup.json HTTP/1.1" 400 73 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 42 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 55 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 84 "-" "-"
::ffff:127.0.0.1 - - [31/May/2021:10:31:49 +0000] "POST /api/team/signup.json HTTP/1.1" 400 85 "-" "-"
